385,50,-252.5000,-5.0000
386,50,-252.5000,-5.0000
387,50,-252.5000,-5.0000
388,50,-252.5000,-5.0000
389,50,-252.5000,-5.0000
390,50,-252.5000,-5.0000
391,50,-252.5000,-5.0000
392,50,-252.5000,-5.0000
393,50,-252.5000,-5.0000
394,50,-252.5000,-5.0000
395,50,-252.5000,-5.0000
396,50,-252.5000,-5.0000
397,50,-252.5000,-5.0000
398,50,-252.5000,-5.0000
399,50,-252.5000,-5.0000
400,50,-252.5000,-5.0000
401,50,-47.3849,-1.0000
402,50,-45.5650,-1.0000
403,50,-52.1158,-1.0000
404,50,-45.2239,-1.0000
405,50,-38.0283,-1.0000
406,50,-48.8977,-1.0000
407,50,-13.3409,0.0000
408,50,-51.5746,-1.0000
409,50,-45.8198,-1.0000
410,50,148.6464,3.0000
411,50,91.8259,2.0000
412,50,-44.5065,-1.0000
413,50,-57.5441,-1.0000
414,50,-35.3293,-1.0000
415,50,-37.3509,-1.0000
416,50,-54.6580,-1.0000
417,50,-116.9294,-2.0000
418,50,-80.1190,-2.0000
419,50,114.2890,2.0000
420,50,-41.1017,-1.0000
421,50,114.8944,2.0000
422,50,-38.9349,-1.0000
423,50,0.7206,0.0000
424,50,-21.6580,0.0000
425,50,-39.0830,-1.0000
426,50,29.8310,1.0000
427,50,27.5077,1.0000
428,50,-45.1270,-1.0000
429,50,200.3253,4.0000
430,50,-34.6432,-1.0000
431,50,-38.7766,-1.0000
432,50,-38.7447,-1.0000
433,50,-45.0499,-1.0000
434,50,-43.3590,-1.0000
435,50,-38.4204,-1.0000
436,50,-47.8537,-1.0000
437,50,-21.9295,0.0000
438,50,-137.4832,-3.0000
439,50,-191.9484,-4.0000
440,50,-35.2752,-1.0000
441,50,-68.4206,-1.0000
442,50,-21.2048,0.0000
443,50,-26.9875,-1.0000
444,50,-22.2017,0.0000
445,50,-83.4962,-2.0000
446,50,27.1360,1.0000
447,50,13.1284,0.0000
448,50,-65.9332,-1.0000
449,50,40.7408,1.0000
450,50,-46.7076,-1.0000
451,50,-52.3688,-1.0000
452,50,56.1251,1.0000
453,50,-110.7051,-2.0000
454,50,-131.9765,-3.0000
455,50,-36.8115,-1.0000
456,50,-119.5410,-2.0000
457,50,13.4041,0.0000
458,50,-40.1470,-1.0000
459,50,-46.1787,-1.0000
460,50,-84.6806,-2.0000
461,50,-40.1244,-1.0000
462,50,9.3407,0.0000
463,50,-49.4489,-1.0000
464,50,-16.3860,0.0000
465,50,68.8347,1.0000
466,50,-85.7131,-2.0000
467,50,13.1573,0.0000
468,50,-22.4404,0.0000
469,50,-39.5668,-1.0000
470,50,-90.4615,-2.0000
471,50,-70.1616,-1.0000
472,50,-23.0091,0.0000
473,50,-48.2266,-1.0000
474,50,-15.5445,0.0000
475,50,-46.2398,-1.0000
476,50,-30.5706,-1.0000
477,50,30.0731,1.0000
478,50,-99.9129,-2.0000
479,50,-76.8575,-2.0000
480,50,-46.7257,-1.0000
481,50,-56.3067,-1.0000
482,50,-46.1292,-1.0000
483,50,-22.2035,0.0000
484,50,-42.0596,-1.0000
485,50,57.1804,1.0000
486,50,-16.6554,0.0000
487,50,-43.4582,-1.0000
488,50,-38.4098,-1.0000
489,50,-143.2977,-3.0000
490,50,41.5138,1.0000
491,50,-40.0694,-1.0000
492,50,11.5230,0.0000
493,50,-34.8622,-1.0000
494,50,-79.1653,-2.0000
495,50,-27.0039,-1.0000
496,50,-39.6652,-1.0000
497,50,-42.3675,-1.0000
498,50,-45.4249,-1.0000
499,50,-180.3641,-4.0000
500,50,-42.4744,-1.0000
501,50,-32.5810,-1.0000
502,50,-58.6847,-1.0000
503,50,95.5750,2.0000
504,50,-22.6979,0.0000
505,50,-2.7205,0.0000
506,50,-22.2343,0.0000
507,50,-44.5302,-1.0000
508,50,-17.1388,0.0000
509,50,-148.8405,-3.0000
510,50,14.3077,0.0000
511,50,23.3982,0.0000
512,50,85.6130,2.0000
513,50,-25.0058,-1.0000
514,50,-196.4149,-4.0000
515,50,-20.3648,0.0000
516,50,-74.4744,-1.0000
517,50,38.8324,1.0000
518,50,-56.5086,-1.0000
519,50,-40.4878,-1.0000
520,50,-26.8503,-1.0000
521,50,18.3056,0.0000
522,50,-47.7188,-1.0000
523,50,5.5568,0.0000
524,50,-206.9159,-4.0000
525,50,-43.6644,-1.0000
1,50,-252.5000,-5.0000
1,50,-252.5000,-5.0000
1,50,-252.5000,-5.0000
